Code,Name,Officialname,Registration_number,Keph level,Facility type,Facility_type_category,Owner,Owner type,Regulatory body,Beds,Cots,Beds and Cots,County,Constituency,Sub county,Ward,Operation status,Open_whole_day,Open_public_holidays,Open_weekends,Open_late_night,Approved,Public visible,Closed,Is_registered,Has_code
13561.0,Gesure Dispensary (Sameta),Gesure Dispensary (Sameta),,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kisii,Bobasi,Bobasi,Bobasi Chache,Operational,False,False,False,False,True,True,False,False,True
12343.0,Kisesini Dispensary,Kisesini Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,machakos,Yatta,Yatta,Katangi,Operational,False,False,False,False,True,True,False,False,True
11498.0,Kombeni Dispensary,Kombeni Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kilifi,Rabai,Rabai,Ruruma,Operational,False,False,False,False,True,True,False,False,True
12158.0,Kamacabi Dispensary,Kamacabi Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,tharaka nithi,Tharaka,Tharaka North,Mukothima,Operational,False,False,False,False,True,True,False,False,True
12136.0,Kakongo Dispensary,Kakongo Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,1,1,machakos,Masinga,Masinga,Ekalakala,Operational,False,False,False,False,True,True,False,False,True
11266.0,Bwagamoyo Dispensary,Bwagamoyo Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kilifi,Rabai,Rabai,Mwawesa,Operational,False,False,False,False,True,True,False,False,True
10405.0,Kagumoini Dispensary (Muranga North),Kagumoini Dispensary (Muranga North),,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,muranga,Mathioya,Mathioya,Kiru,Operational,False,False,False,False,True,True,False,False,True
12138.0,Kakungu Dispensary,Kakungu Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kitui,Kitui East,Kitui East,Nzambani,Operational,False,False,False,False,True,True,False,False,True
10761.0,Mukurwe Dispensary,Mukurwe Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,muranga,Gatanga,Gatanga,Kihumbu-ini,Operational,False,False,False,False,True,True,False,False,True
10659.0,Life Care Ministry Clinic,Life Care Ministry Clinic,,Level 2,Dispensary,DISPENSARY,Other Faith Based,Faith Based Organization,Kenya MPDB,0,0,0,kiambu,Ruiru,Ruiru,Kiuu,Operational,False,False,False,False,True,True,False,False,True
11544.0,Majoreni Dispensary,Majoreni Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kwale,Lunga Lunga,Lunga Lunga,Pongwe/Kikokeni,Operational,False,False,False,False,True,True,False,False,True
12298.0,Kigaa Dispensary,Kigaa Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,embu,Runyenjes,Runyenjes,Central Ward,Operational,False,False,False,False,True,True,False,False,True
10889.0,Nyahururu Catholic Dispensary,Nyahururu Catholic Dispensary,,Level 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,0,0,0,laikipia,Laikipia West,Laikipia West,Igwamiti,Operational,False,False,False,False,True,True,False,False,True
11873.0,Utange Dispensary,Utange Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,mombasa,Kisauni,Kisauni,Shanzu,Operational,False,False,False,False,True,True,False,False,True
11952.0,Bori Dispensary,Bori Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,marsabit,Moyale,Moyale,Butiye,Operational,False,False,False,False,True,True,False,False,True
10219.0,Gathiruini (PCEA) Dispensary,Gathiruini (PCEA) Dispensary,,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,0,kiambu,Githunguri,Githunguri,Komothai,Operational,False,False,False,False,True,True,False,False,True
10833.0,Ndimaini Dispensary,Ndimaini Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nyeri,Mathira,Mathira East,Konyu,Operational,False,False,False,False,True,True,False,False,True
11543.0,Majimoto Dispensary,Majimoto Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kwale,Lunga Lunga,Lunga Lunga,Dzombo,Operational,False,False,False,False,True,True,False,False,True
10836.0,Ndugamano Dispensary,Ndugamano Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nyeri,Tetu,Tetu,Wamagana,Operational,False,False,False,False,True,True,False,False,True
12038.0,Gichiche Dispensary,Gichiche Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,embu,Runyenjes,Runyenjes,Central Ward,Operational,False,False,False,False,True,True,False,False,True
11393.0,Shimo La Tewa Annex Dispensary (GK Prison),Shimo La Tewa Annex GK Prison Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,mombasa,Kisauni,Kisauni,Shanzu,Operational,True,False,True,False,True,True,False,False,True
11380.0,Gahaleni Dispensary,Gahaleni Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kilifi,Malindi,Malindi,Ganda,Operational,False,False,False,False,True,True,False,False,True
12570.0,Mumbuni Dispensary (Maara),Mumbuni Dispensary (Maara),,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,tharaka nithi,Maara,Muthambi,Muthambi,Operational,False,False,False,False,True,True,False,False,True
15809.0,Boyani Dispensary,Boyani Dispensary,,Level 2,Dispensary,DISPENSARY,Other Faith Based,Faith Based Organization,Kenya MPDB,0,0,0,vihiga,Hamisi,Hamisi,Tambua,Operational,False,False,False,False,True,True,False,False,True
10360.0,Itiati Dispensary,Itiati Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nyeri,Mathira,Mathira West,Ruguru,Operational,False,False,False,False,True,True,False,False,True
10210.0,Gatei Dispensary,Gatei Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nyeri,Mathira,Mathira East,Magutu,Operational,False,False,False,False,True,True,False,False,True
12993.0,Kabete Approved School Dispensary,Kabete Approved School Dispensary (lower Kabete),,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nairobi,Westlands,Westlands,Kitisuru,Operational,False,False,False,False,True,True,False,False,True
12196.0,Karandini Dispensary,Karandini Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,tharaka nithi,Chuka/Igambang'ombe,Chuka,Magumoni,Operational,False,False,False,False,True,True,False,False,True
11254.0,Bokole CDF Dispensary,Bokole CDF Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,4,1,5,mombasa,Changamwe,Changamwe,Airport,Operational,True,False,False,False,True,True,False,False,True
12126.0,ABC Thange Dispensary,ABC Thange Dispensary,,Level 2,Dispensary,DISPENSARY,Other Faith Based,Faith Based Organization,Kenya MPDB,0,0,0,makueni,Kibwezi East,Kibwezi East,Thange,Operational,False,False,False,False,True,True,False,False,True
11628.0,Mkokoni Dispensary,Mkokoni Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,lamu,Lamu East,Lamu East,Kiunga,Operational,False,False,False,False,True,True,False,False,True
10505.0,Karundu Dispensary,Karundu Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nyeri,Mukurweini,Mukurweini,Rugi,Operational,False,False,False,False,True,True,False,False,True
12072.0,IIANI DISPENSARY,IIANI DISPENSARY,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,2,1,3,makueni,Makueni,Makueni,Mavindini,Operational,False,False,False,False,True,True,False,False,True
11508.0,Kwa-Mnegwa Dispensary,Kwa-Mnegwa Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,taita taveta,Mwatate,Mwatate,Bura(Mwatate),Operational,False,False,False,False,True,True,False,False,True
13072.0,Mary Immaculate Sisters Dispensary,Mary Immaculate Sisters Dispensary,,Level 2,Dispensary,DISPENSARY,Other Faith Based,Faith Based Organization,Kenya MPDB,0,0,0,nairobi,Makadara,Makadara,Maringo/Hamza,Operational,False,False,True,False,True,True,False,False,True
11621.0,Mishoroni Dispensary,Mishomoroni Dispensary,,Level 2,Dispensary,DISPENSARY,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,0,mombasa,Kisauni,Kisauni,Magogoni,Operational,False,False,False,False,True,True,False,False,True
14440.0,Eliye Springs (AIC) Dispensary,Eliye Springs (AIC) Dispensary,,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,0,turkana,Turkana Central,Turkana Central,Kang'atotha,Operational,False,False,True,False,True,True,False,False,True
12557.0,Mujwa Dispensary,Mujwa Dispensary,,Level 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,0,0,0,meru,Central Imenti,Imenti Central,Kiagu,Operational,False,False,False,False,True,True,False,False,True
12613.0,Muusini Dispensary,Muusini Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,machakos,Mwala,Mwala,Masii,Operational,False,False,False,False,True,True,False,False,True
10454.0,Kamung'ang'a (ACK) Dispensary,Kamung'ang'a (ACK) Dispensary,,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,16,0,16,muranga,Kigumo,Kigumo,Kinyona,Operational,False,False,False,False,True,True,False,False,True
10222.0,Gatitu Dispensary,Gatitu Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nyeri,Nyeri Town,Nyeri Central,Gatitu/Muruguru,Operational,False,False,False,False,True,True,False,False,True
10018.0,Ahadi Health and Maternity Services,Ahadi Health and Maternity Services,,Level 2,Dispensary,DISPENSARY,Private Practice - Nurse / Midwifery,Private Practice,Nursing Council of Kenya (Private Practice),6,0,6,kiambu,Lari,Lari,Nyanduma,Operational,True,True,True,True,True,True,False,False,True
10220.0,Gatina Dispensary,Gatina Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nyeri,Mathira,Mathira East,Konyu,Operational,False,False,False,False,True,True,False,False,True
13573.0,Giatunda Dispensary,Giatunda Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kisii,South Mugirango,South Mugirango,Tabaka,Operational,False,False,False,False,True,True,False,False,True
11789.0,Shimoni Dispensary,Shimoni Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kwale,Lunga Lunga,Lunga Lunga,Pongwe/Kikokeni,Operational,False,False,False,False,True,True,False,False,True
12822.0,Ukia Dispensary,Ukia Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,2,0,2,makueni,Kaiti,Kaiti,Ukia,Operational,False,False,False,False,True,True,False,False,True
13101.0,Mukuru Mmm Clinic,Mukuru MMM Clinic,,Level 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,0,0,0,nairobi,Embakasi South,Embakasi South,Kwa Njenga,Operational,False,False,False,False,True,True,False,False,True
11167.0,Wandumbi Dispensary,Wandumbi Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nyeri,Tetu,Tetu,Wamagana,Operational,False,False,False,False,True,True,False,False,True
11579.0,Matondoni Dispensary,Matondoni Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,lamu,Lamu West,Lamu West,Mkomani,Operational,False,False,False,False,True,True,False,False,True
13356.0,Gurufa Dispensary,Gurufa Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,garissa,Lagdera,Lagdera,Sabena,Operational,False,False,False,False,True,True,False,False,True
11236.0,Bakhita Dispensary,Bakhita Dispensary,,Level 2,Dispensary,DISPENSARY,Non-Governmental Organizations,Non-Governmental Organizations,Clinical Officers Council,0,0,0,kilifi,Malindi,Malindi,Kakuyuni,Operational,False,False,False,False,True,True,False,False,True
10629.0,Kiriita Forest Dispensary,Kiriita Forest Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kiambu,Lari,Lari,Kijabe,Operational,False,False,False,False,True,True,False,False,True
12134.0,Kakeani Health Centre,Kakeani Health Centre,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,7,0,7,kitui,Kitui West,Kitui West,Mutongoni,Operational,False,False,False,False,True,True,False,False,True
10446.0,Kambui (PCEA) Dispensary,Kambui (PCEA) Dispensary,,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,0,kiambu,Githunguri,Githunguri,Ngewa,Operational,False,False,False,False,True,True,False,False,True
13685.0,Kiaruta Dispensary,Kiaruta Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kisii,Bonchari,Bonchari,Bogiakumu,Operational,False,False,False,False,True,True,False,False,True
10286.0,GK Prison Dispensary (Kingongo),GK Prison Dispensary (Kingongo),,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nyeri,Nyeri Town,Nyeri Central,Rware,Operational,True,False,True,False,True,True,False,False,True
12100.0,Itugururu Dispensary,Itugururu Dispensary,,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,0,tharaka nithi,Chuka/Igambang'ombe,Igambangombe,Igambang'ombe,Operational,False,False,False,False,True,True,False,False,True
10397.0,Kagicha Dispensary,Kagicha Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nyeri,Nyeri South,Nyeri South,Chinga,Operational,False,False,False,False,True,True,False,False,True
12722.0,Rwika Dispensary,Rwika Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,embu,Mbeere South,Mbeere South,Mbeti South,Operational,False,False,False,False,True,True,False,False,True
12086.0,Illaut Dispensary,Illaut Dispensary,,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,6,0,6,marsabit,Laisamis,Laisamis,Korr/Ngurunit,Operational,False,False,False,False,True,True,False,False,True
12098.0,Itoleka Dispensary,Itoleka Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kitui,Kitui Central,Kitui Central,Kyangwithya West,Operational,False,False,False,False,True,True,False,False,True
13208.0,St Joseph Mukasa Dispensary,St Joseph Mukasa Dispensary,,Level 2,Dispensary,DISPENSARY,Other Faith Based,Faith Based Organization,Kenya MPDB,0,0,0,nairobi,Roysambu,Roysambu,Kahawa West,Operational,False,False,False,False,True,True,False,False,True
12447.0,Mailiari Dispensary,Mailiari Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,meru,Tigania West,Tigania West,Kianjai,Operational,False,False,False,False,True,True,False,False,True
13123.0,Ngong Road Dispensary,Ngong Road Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,False,False,False,False,True,True,False,False,True
12097.0,Ithimbari Dispensary,Ithimbari Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,meru,South Imenti,Imenti South,Abogeta West,Operational,False,False,False,False,True,True,False,False,True
12023.0,Gachuriri Dispensary,Gachuriri Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,embu,Mbeere South,Mbeere South,Mbeti South,Operational,False,False,False,False,True,True,False,False,True
14768.0,Kapsowar Dispensary,Kapsowar Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,elgeyo marakwet,Marakwet West,Marakwet West,Kapsowar,Operational,False,False,False,False,True,True,False,False,True
10354.0,Iruri Dispensary,Iruri Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,muranga,Mathioya,Mathioya,Kamacharia,Operational,False,False,False,False,True,True,False,False,True
10195.0,Gachika Dispensary,Gachika Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kiambu,Gatundu South,Gatundu South,Kiganjo,Operational,False,False,False,False,True,True,False,False,True
12085.0,Ilika Dispensary,Ilika Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kitui,Kitui Rural,Kitui Rural,Kwavonza/Yatta,Operational,False,False,False,False,True,True,False,False,True
15578.0,Simotwo Dispensary (Keiyo),Simotwo Dispensary (Keiyo),1483,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,elgeyo marakwet,Keiyo South,Keiyo South,Kabiemit,Operational,False,False,False,False,True,True,False,True,True
12857.0,Yumbu Dispensary (Mwingi Central),Yumbu Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kitui,Mwingi Central,Mwingi Central,Mui,Operational,False,False,False,False,True,True,False,False,True
12180.0,Kanyaa Dispensary,Kanyaa Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kitui,Mwingi West,Mwingi West,Kyome/Thaana,Operational,False,False,False,False,True,True,False,False,True
12092.0,Iriga Dispensary,Iriga Dispensary,,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,0,tharaka nithi,Maara,Muthambi,Muthambi,Operational,False,False,False,False,True,True,False,False,True
12359.0,Kithimu Dispensary,Kithimu Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,24,0,24,embu,Manyatta,Manyatta,Kithimu,Operational,False,False,False,False,True,True,False,False,True
12082.0,Ikuyuni Dispensary,Ikuyuni Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kitui,Kitui East,Kitui East,Nzambani,Operational,False,False,False,False,True,True,False,False,True
12079.0,Ikumbo Dispensary,Ikumbo Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,tharaka nithi,Maara,Mwimbi,Ganga,Operational,False,False,False,False,True,True,False,False,True
12075.0,Ikaatini Dispensary,Ikaatini Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,2,2,machakos,Masinga,Masinga,Ekalakala,Operational,False,False,False,False,True,True,False,False,True
10027.0,Amboni Dispensary,Amboni Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nyeri,Kieni,Kieni West,Mweiga,Operational,False,False,False,False,True,True,False,False,True
11445.0,Kadaina Community Dispensary,Kadaina Community Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kilifi,Kilifi North,Kilifi North,Matsangoni,Operational,False,False,False,False,True,True,False,False,True
12071.0,Igoki Dispensary,Igoki Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,meru,North Imenti,Imenti North,Ntima East,Operational,False,False,False,False,True,True,False,False,True
10331.0,Ichagachiru Dispensary,Ichagachiru Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nyeri,Tetu,Tetu,Dedan Kimathi,Operational,False,False,False,False,True,True,False,False,True
12047.0,GK Prison Dispensary (Kitui),GK Prison Dispensary (Kitui),,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kitui,Kitui Central,Kitui Central,Township,Operational,False,False,False,False,True,True,False,False,True
12782.0,Syumile Dispensary,Syumile Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,2,0,2,makueni,Kibwezi West,Kibwezi West,Nguumo,Operational,False,False,False,False,True,True,False,False,True
12069.0,Igamatundu Dispensary,Igamatundu Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Kenya MPDB,0,0,0,tharaka nithi,Chuka/Igambang'ombe,Igambangombe,Igambang'ombe,Operational,False,False,False,False,True,True,False,False,True
11024.0,St Anne (ACK) Dispensary,St Anne (ACK) Dispensary,,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,0,muranga,Kiharu,Kiharu,Gaturi,Operational,False,False,False,False,True,True,False,False,True
11030.0,St Charles Lwanga Dispensary,St Charles Lwanga Dispensary,,Level 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,0,0,0,kiambu,Limuru,Limuru,Limuru Central,Operational,True,False,True,False,True,True,False,False,True
14978.0,Kokwototo Dispensary,Kokwototo Dispensary,,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,0,baringo,Tiaty,Tiaty East,Tangulbei/Korossi,Operational,False,False,False,False,True,True,False,False,True
12600.0,Mutitu Dispensary,Mutitu Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,2,0,2,machakos,Kathiani,Kathiani,Kathiani Central,Operational,False,False,False,False,True,True,False,False,True
12042.0,Gitine Dispensary,Gitine Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,meru,South Imenti,Imenti South,Igoji East,Operational,False,False,False,False,True,True,False,False,True
13537.0,Ebiosi Dispensary,Ebiosi Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kisii,Bobasi,Bobasi,Nyacheki,Operational,False,False,False,False,True,True,False,False,True
10413.0,Kagwe Dispensary,Kagwe Dispensary,1,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kiambu,Lari,Lari,Nyanduma,Operational,False,False,False,False,True,True,False,True,True
13005.0,Kari Health Clinic,KARI Health Clinic (Kikuyu),,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Kenya MPDB,0,0,0,kiambu,Kikuyu,Kikuyu,Sigona,Operational,False,False,False,False,True,True,False,False,True
12646.0,Ngangani Dispensary,Ngangani Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,1,0,1,kitui,Kitui Rural,Kitui Rural,Mbitini,Operational,False,False,False,False,True,True,False,False,True
12046.0,GK Prison Dispensary (Isiolo),GK Prison Dispensary (Isiolo),,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,2,0,2,isiolo,Isiolo North,Isiolo,Wabera,Operational,False,False,False,False,True,True,False,False,True
10337.0,Igana Dispensary,Igana Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nyeri,Mukurweini,Mukurweini,Rugi,Operational,False,False,False,False,True,True,False,False,True
14899.0,Kipketer Dispensary,Kipketer Dispensary,,Level 2,Dispensary,DISPENSARY,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,0,kericho,Belgut,Belgut,Chaik,Operational,False,False,False,False,True,True,False,False,True
11553.0,Malanga (AIC) Dispensary,Malanga (AIC) Dispensary,,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,0,kilifi,Ganze,Ganze,Sokoke,Operational,False,False,True,False,True,True,False,False,True
10546.0,Kiamuya Dispensary,Kiamuya Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nyeri,Nyeri South,Nyeri South,Chinga,Operational,False,False,False,False,True,True,False,False,True
15006.0,Lalwet Dispensary,Lalwet Dispensary,27855,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nakuru,Nakuru Town West,Nakuru West,Kapkures,Operational,False,False,False,False,True,True,False,True,True
10706.0,Matharite Dispensary,Matharite Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,muranga,Kiharu,Kiharu,Murarandia,Operational,False,False,False,False,True,True,False,False,True
10322.0,Holy Rosary Ikinu Dispensary,Holy Rosary Ikinu Dispensary,,Level 2,Dispensary,DISPENSARY,Other Faith Based,Faith Based Organization,Kenya MPDB,0,0,0,kiambu,Githunguri,Githunguri,Ikinu,Operational,False,False,False,False,True,True,False,False,True
11433.0,Jilore Dispensary,Jilore Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kilifi,Malindi,Malindi,Jilore,Operational,False,False,False,False,True,True,False,False,True
12008.0,Endau Dispensary,Endau Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,2,0,2,kitui,Kitui East,Kitui East,Endau/Malalani,Operational,False,False,False,False,True,True,False,False,True
13621.0,Irondi Dispensary,Irondi Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kisii,Nyaribari Chache,Nyaribari Chache,Birongo,Operational,False,False,False,False,True,True,False,False,True
14854.0,Kibish GK Dispensary,Kibish GK Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,turkana,Turkana North,Kibish,Kibish,Operational,False,True,False,False,True,True,False,False,True
12118.0,Kaani Dispensary,Kaani Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,1,0,1,machakos,Kathiani,Kathiani,Lower Kaewa/Kaani,Operational,False,False,False,False,True,True,False,False,True
13099.0,Dsc Karen Dispensary (Armed Forces),DSC Karen Dispensary (Armed Forces),,Level 2,Dispensary,DISPENSARY,Armed Forces,Ministry of Health,Ministry of Health,0,0,0,nairobi,Langata,Langata,Karen,Operational,True,False,True,False,True,True,False,False,True
