Status,Facility,Facility_ward,Facility_constituency,Facility_subcounty,Facility_county,Name,Code,year
semi-functional,Gikambura Health Centre,karai,kikuyu,kikuyu,kiambu,Kidfarmaco Community Health Unit,703069,2019
semi-functional,Gikambura Health Centre,karai,kikuyu,kikuyu,kiambu,Baraniki Community Health Unit,703068,2019
semi-functional,Gikambura Health Centre,karai,kikuyu,kikuyu,kiambu,Dagoretti Community Health Unit,703067,2019
semi-functional,Gikambura Health Centre,karai,kikuyu,kikuyu,kiambu,Ondiri Community Health Unit,703066,2019
semi-functional,Kerwa Dispensary,sigona,kikuyu,kikuyu,kiambu,Thamanda Community Health Unit,703065,2019
semi-functional,Kerwa Dispensary,sigona,kikuyu,kikuyu,kiambu,Kerwa Community Health Unit,703064,2019
semi-functional,Kerwa Dispensary,sigona,kikuyu,kikuyu,kiambu,Kwa-mindo Community Health Unit,703063,2019
semi-functional,Kari Health Clinic,sigona,kikuyu,kikuyu,kiambu,Kari Community Health Unit,703062,2019
semi-functional,Nachu Dispensary,nachu,kikuyu,kikuyu,kiambu,Gatune Community Health Unit,703061,2019
semi-functional,Mundoro Community Dispensary,kiganjo,gatundu south,gatundu south,kiambu,Mundoro Community Health Unit,703060,2018
semi-functional,Lussigetti Health Centre,nachu,kikuyu,kikuyu,kiambu,Kinjuki Community Health Unit,703059,2019
semi-functional,Gitare Health Centre (Gatundu),kiganjo,gatundu south,gatundu south,kiambu,Gatitu Community Health Unit,703058,2018
semi-functional,Lussigetti Health Centre,nachu,kikuyu,kikuyu,kiambu,Renguti Community Health Unit,703057,2019
semi-functional,Lussigetti Health Centre,nachu,kikuyu,kikuyu,kiambu,Kamangu Community Health Unit,703056,2019
semi-functional,Karai Muslim Dispensary,karai,kikuyu,kikuyu,kiambu,Karai Muslim Community Health Unit,703055,2019
fully-functional,Gachika Dispensary,kiganjo,gatundu south,gatundu south,kiambu,Gachika Community Health Unit,703054,2010
fully-functional,Kiganjo Dispensary,kiganjo,gatundu south,gatundu south,kiambu,Kiganjo Community Health Unit,703052,2013
semi-functional,Gikambura Health Centre,karai,kikuyu,kikuyu,kiambu,Ndemuka Community Health Unit,703051,2019
semi-functional,Mutati Dispensary,kiamwangi,gatundu south,gatundu south,kiambu,Kigaa Community Health Unit,703050,2018
semi-functional,Mutati Dispensary,kiamwangi,gatundu south,gatundu south,kiambu,Nembu Community Health Unit,703049,2018
fully-functional,Mutati Dispensary,kiamwangi,gatundu south,gatundu south,kiambu,Mutate Community Health Unit,703048,2017
fully-functional,Ngenda Health Centre,kiamwangi,gatundu south,gatundu south,kiambu,Gathage Community Health Unit,703047,2013
semi-functional,Karatu Health Centre,ndarugu,gatundu south,gatundu south,kiambu,Gitwe Community Health Unit,703046,2018
semi-functional,Gikambura Health Centre,karai,kikuyu,kikuyu,kiambu,Karinde Community Health Unit,703045,2019
semi-functional,Karatu Health Centre,ndarugu,gatundu south,gatundu south,kiambu,Karatu Community Health Unit,703044,2018
semi-functional,Gikambura Health Centre,karai,kikuyu,kikuyu,kiambu,Kikuyu Town Community Health Unit,703043,2019
fully-functional,Munyu-Ini Dispensary,ndarugu,gatundu south,gatundu south,kiambu,Roi Community Health Unit,703042,2017
fully-functional,Gatundu District Hospital,ngenda,gatundu south,gatundu south,kiambu,Kirangari Community Health Unit,703041,2017
semi-functional,Kinoo Dispensary,kinoo,kikuyu,kikuyu,kiambu,Kinoo Central Community Health Unit,703040,2019
fully-functional,Kinoo Dispensary,kinoo,kikuyu,kikuyu,kiambu,Muthiga North Community Health Unit,703039,2019
fully-functional,Gatundu District Hospital,ngenda,gatundu south,gatundu south,kiambu,Githunguchu Community Health Unit,703038,2017
fully-functional,Kinoo Dispensary,kinoo,kikuyu,kikuyu,kiambu,Karindu Community Health Unit,703037,2019
fully-functional,Gatundu District Hospital,ngenda,gatundu south,gatundu south,kiambu,Kahuguini Community Health Unit,703036,2019
fully-functional,Gatundu District Hospital,ngenda,gatundu south,gatundu south,kiambu,Handege Community Health Unit,703035,2018
fully-functional,Muchatha Dispensary,muchatha,kiambaa,kiambaa,kiambu,Muchatha Community Health Unit,703034,2014
fully-functional,Ndenderu Dispensary,ndenderu,kiambaa,kiambaa,kiambu,Karura Community Health Unit,703033,2015
fully-functional,Karuri Level 4 Hospital,karuri,kiambaa,kiambaa,kiambu,Karia Community Health Unit,703032,2015
fully-functional,Kihara Sub County Hospital,kihara,kiambaa,kiambaa,kiambu,Mahindi Community Health Unit,703031,2015
fully-functional,Kihara Sub County Hospital,kihara,kiambaa,kiambaa,kiambu,Gachie Community Health Unit,703029,2019
fully-functional,Chemelil Sugar Health Centre,chemelil,muhoroni,muhoroni,kisumu,Chemelil Community Health Unit,703028,2011
fully-functional,Nyang'oma Sub county Hospital,masogo/nyang'oma,muhoroni,muhoroni,kisumu,Wangaya1 Community Health Unit,703027,2009
semi-functional,Nyangore Dispensary,chemelil,muhoroni,muhoroni,kisumu,Nyangore Community Health Unit,703026,2009
fully-functional,Tamu Health Centre,chemelil,muhoroni,muhoroni,kisumu,Lower Tamu Community Health Unit,703025,2009
fully-functional,Makindu Dispensary,chemelil,muhoroni,muhoroni,kisumu,Makindu Community Health Unit,703024,2009
fully-functional,Kasongo Dispensary,miwani,muhoroni,muhoroni,kisumu,Kore Community Health Unit,703023,2010
fully-functional,Obumba Dispensary,ombeyi,muhoroni,muhoroni,kisumu,Kango Community Health Unit,703022,2010
fully-functional,Kasongo Dispensary,miwani,muhoroni,muhoroni,kisumu,Kabar West Community Health Unit,703021,2009
fully-functional,Ogen Dispensary,chemelil,muhoroni,muhoroni,kisumu,East Songoh Community Health Unit,703020,2010
fully-functional,Ramula Dispensary,ombeyi,muhoroni,muhoroni,kisumu,Ramula Community Health Unit,703019,2009
fully-functional,Kandege Dispensary,muhoroni koru,muhoroni,muhoroni,kisumu,Kandege Community Health Unit,703018,2010
fully-functional,Koru Mission Health Centre,muhoroni koru,muhoroni,muhoroni,kisumu,Koru Central Community Health Unit,703017,2009
fully-functional,Kandege Dispensary,muhoroni koru,muhoroni,muhoroni,kisumu,Nyando Community Health Unit,703016,2009
fully-functional,Mbau-Ini Dispensary,kijabe,lari,lari,kiambu,Kijabe Community Health Unit,703015,2015
semi-functional,Kagaa Health Centre,kamburu,lari,lari,kiambu,Kamburu Community Health Unit,703014,2016
fully-functional,Jaber Dispensary,muhoroni koru,muhoroni,muhoroni,kisumu,Tonde Community Health Unit,703013,2009
semi-functional,Lari Hospital,lari/kirenga,lari,lari,kiambu,Kirenga Community Health Unit,703012,2012
fully-functional,Muhoroni County Hospital,muhoroni koru,muhoroni,muhoroni,kisumu,Owaga Community Health Unit,703011,2009
fully-functional,Gitithia Dispensary,lari/kirenga,lari,lari,kiambu,Gitithia Community Health Unit,703010,2017
semi-functional,Gituamba Mathore Dispensary,lari/kirenga,lari,lari,kiambu,Gituamba Mathore Community Health Unit,703009,2018
semi-functional,Kagaa Health Centre,kamburu,lari,lari,kiambu,Kagaa Community Health Unit,703008,2012
fully-functional,Kagwe Dispensary,nyanduma,lari,lari,kiambu,Kagwe Community Health Unit,703007,2017
fully-functional,Karatina Model Health Centre,nyanduma,lari,lari,kiambu,Nyanduma Community Health Unit,703006,2017
fully-functional,Wangige Sub County Hospital,kabete,kabete,kabete,kiambu,Bethsaida Community Health Unit,703005,2019
fully-functional,Kahuho Community Dispensary,muguga,kabete,kabete,kiambu,Cura Community Health Unit,703004,2019
fully-functional,Wangige Sub County Hospital,kabete,kabete,kabete,kiambu,Mwigakiwa Community Health Unit,703003,2019
fully-functional,Uthiru Health Centre,uthiru,kabete,kabete,kiambu,Shandugi Community Health Unit,703002,2010
fully-functional,Kahuho Community Dispensary,muguga,kabete,kabete,kiambu,Muguga In Action Community Health Unit,703001,2012
fully-functional,Takawiri Dispensary,mfangano island,mbita,mbita,homa bay,Takawiri Community Health Unit,703000,2019
fully-functional,Ringiti Dispensary,mfangano island,mbita,mbita,homa bay,Ringiti Community Health Unit,702999,2019
fully-functional,Riabai Dispensary,riabai,kiambu,kiambu town,kiambu,Kihingo Community Health Unit,702998,2018
fully-functional,Kiambu County Referal Hospital,township,kiambu,kiambu town,kiambu,Kanunga Community Health Unit,702997,2018
semi-functional,Kiambu County Referal Hospital,township,kiambu,kiambu town,kiambu,Kiamumbi Community Health Unit,702996,2018
fully-functional,Kamae Forest Dispensary,kinale,lari,lari,kiambu,Kamae Community Health Unit,702995,2008
fully-functional,Mutonya Dispensary,gatongora,ruiru,ruiru,kiambu,Gatong'ora Community Health Unit,702994,2018
fully-functional,Lang'ata Health Centre (Ruiru),kiuu,ruiru,ruiru,kiambu,Mwiki Community Health Unit,702993,2018
fully-functional,Mutonya Dispensary,gatongora,ruiru,ruiru,kiambu,Mwanamukia Community Health Unit,702991,2018
fully-functional,Githunguri Health Centre (Ruiru),biashara,ruiru,ruiru,kiambu,Githunguri B Community Health Unit,702990,2018
fully-functional,Ruiru Sub-County Hospital,biashara,ruiru,ruiru,kiambu,Wataalam Community Health Unit,702989,2018
fully-functional,Ruiru Sub-County Hospital,biashara,ruiru,ruiru,kiambu,Kihunguro Community Health Unit,702988,2018
fully-functional,Lang'ata Health Centre (Ruiru),kiuu,ruiru,ruiru,kiambu,Kiuu Community Health Unit,702987,2018
fully-functional,Rangwe Sub-District Hospital,west gem,rangwe,rangwe,homa bay,Lower Koyolo Community Health Unit,702986,2009
fully-functional,Rangwe Sub-District Hospital,west gem,rangwe,rangwe,homa bay,Lower Kajulu Community Health Unit,702985,2011
fully-functional,Rangwe Sub-District Hospital,west gem,rangwe,rangwe,homa bay,Central Genga Community Health Unit,702984,2012
fully-functional,Nyawawa Dispensary,west gem,rangwe,rangwe,homa bay,Upper Genga Community Health Unit,702983,2013
semi-functional,Gachororo Health Centre,juja,juja,juja,kiambu,Mung'etho Community Health Unit,702982,2018
fully-functional,Nduga Dispensary,west gem,gem,gem,siaya,Lower Genga Community Health Unit,702981,2011
semi-functional,Gachororo Health Centre,juja,juja,juja,kiambu,No 4 Community Health Unit,702980,2018
fully-functional,Oneno Dispensary,kochia,rangwe,rangwe,homa bay,Korayo Community Health Unit,702979,2011
fully-functional,Kager Dispensary,kochia,rangwe,rangwe,homa bay,Upper Kowili Community Health Unit,702978,2012
fully-functional,Nyagoro Health Centre,kochia,rangwe,rangwe,homa bay,Upper Kamenya Community Health Unit,702977,2010
fully-functional,Nyagoro Health Centre,kochia,rangwe,rangwe,homa bay,Lower Kamenya Community Health Unit,702976,2009
fully-functional,Nyarut Health Centre,kochia,rangwe,rangwe,homa bay,Lower Kowili Community Health Unit,702975,2012
fully-functional,Obwanda Dispensary,kagan,rangwe,rangwe,homa bay,Kanyarwanda Community Health Unit,702974,2011
fully-functional,Nyawita Dispensary,kagan,rangwe,rangwe,homa bay,Upper Gongo Community Health Unit,702973,2013
fully-functional,Gongo Dispensary,kagan,rangwe,rangwe,homa bay,Lower Gongo Community Health Unit,702972,2012
fully-functional,Wikoteng Dispensary,east gem,rangwe,rangwe,homa bay,Upper Kajulu Community Health Unit,702971,2011
fully-functional,Wikoteng Dispensary,east gem,rangwe,rangwe,homa bay,Central Kajulu Community Health Unit,702970,2010
fully-functional,Rariw Dispensary,east gem,rangwe,rangwe,homa bay,Upper Koyolo Community Health Unit,702969,2010
fully-functional,Rariw Dispensary,east gem,rangwe,rangwe,homa bay,Upper Kotieno Community Health Unit,702968,2011
fully-functional,Nyambare Dispensary,east gem,rangwe,rangwe,homa bay,Lower Kotieno Community Health Unit,702967,2011
fully-functional,Nkutuk Elmuget Dispensary,wamba west,samburu east,samburu east,samburu,Nkutuk Emulget Community Health Unit,702965,2018
fully-functional,Kiltamany Dispensary,wamba west,samburu east,samburu east,samburu,Kiltamany Community Health Unit,702963,2018
fully-functional,Maralal District Hospital,maralal,samburu central,samburu central,samburu,Mlimani Community Health Unit,702962,2018
fully-functional,Lpartuk Dispensary,maralal,samburu central,samburu central,samburu,Lpartuk Community Health Unit,702961,2019
fully-functional,Kambusu Dispensary,matungulu east,matungulu,matungulu,machakos,Kambusu Community Health Unit,702960,2018
fully-functional,Kambusu Dispensary,matungulu east,matungulu,matungulu,machakos,Mwatati Community Health Unit,702959,2018
fully-functional,Mutonya Dispensary,gatongora,ruiru,ruiru,kiambu,Mamaland Community Health Unit,702958,2018
semi-functional,Muvuti Dispensary,muvuti/kiima-kimwe,machakos town,machakos,machakos,Muvuti Community Health Unit,702957,2018
semi-functional,Approved School Dispensary (Machakos),muvuti/kiima-kimwe,machakos town,machakos,machakos,Katoloni Community Health Unit,702956,2018
semi-functional,Iluvya Dispenasary,muvuti/kiima-kimwe,machakos town,machakos,machakos,Iluvya Community Health Unit,702955,2018
semi-functional,Ikulu Dispensary,muvuti/kiima-kimwe,machakos town,machakos,machakos,Mwanyani Community Health Unit,702954,2018
semi-functional,Makyau Dispensary,mua,machakos town,machakos,machakos,Kyanda Community Health Unit,702953,2018
semi-functional,Mua Hills Dispensary,mua,machakos town,machakos,machakos,Ngelani Community Health Unit,702952,2018
semi-functional,Apdk Dispensary (Machakos),machakos central,machakos town,machakos,machakos,Katelembo Community Health Unit,702951,2018
semi-functional,Machakos County Referral Hospital,machakos central,machakos town,machakos,machakos,Mjini Community Health Unit,702950,2018
semi-functional,Mutituni Health Centre,mutituni,machakos town,machakos,machakos,Kivutini Community Health Unit,702949,2018
semi-functional,Athi River Health Centre,athi river,mavoko,athi river,machakos,Oleeshaiki Community Health Unit,702948,2019
semi-functional,Sikia dispensary,kinanie,mavoko,athi river,machakos,Mathatani Community Health Unit,702947,2019
semi-functional,Kola Health Centre,kola,machakos town,kalama,machakos,Katanga Community Health Unit,702946,2018
semi-functional,Kola Health Centre,kola,machakos town,kalama,machakos,Kola Community Health Unit,702945,2018
semi-functional,Mutuyu Dispensary,kalama,machakos town,kalama,machakos,Nziuni Community Health Unit,702944,2018
semi-functional,Kiitini Dispensary,kalama,machakos town,kalama,machakos,Kiitini Community Health Unit,702943,2018
semi-functional,Konza Dispensary,kalama,machakos town,kalama,machakos,Konza Community Health Unit,702942,2018
semi-functional,Kalama Dispensary,kalama,machakos town,kalama,machakos,Kyangala Community Health Unit,702941,2018
semi-functional,Nzaini Dispensary,kola,machakos town,kalama,machakos,Iiyuni Community Health Unit,702940,2018
semi-functional,Ivutini Dispensary,kalama,machakos town,kalama,machakos,Kinoi Community Health Unit,702939,2018
semi-functional,Kimutwa Dispensary,kalama,machakos town,kalama,machakos,Kimutwa Community Health Unit,702938,2018
semi-functional,Kimutwa Dispensary,kalama,machakos town,kalama,machakos,Kaathi Community Health Unit,702937,2018
fully-functional,Mutuyu Dispensary,kalama,machakos town,kalama,machakos,Kakayuni Community Health Unit,702936,2018
semi-functional,Kathaana Dispensary,kangundo west,kangundo,kangundo,machakos,Kithongoni Community Health Unit,702935,2019
semi-functional,Kangundo Sub county Hospital,kangundo central,kangundo,kangundo,machakos,Maiuni Community Health Unit,702934,2019
semi-functional,Misyani Catholic Health Centre,kangundo north,kangundo,kangundo,machakos,Kiliku Community Health Unit,702933,2019
semi-functional,Kangundo Sub county Hospital,kangundo central,kangundo,kangundo,machakos,Mulingana Community Health Unit,702932,2019
semi-functional,Kikalu Dispensary,kangundo west,kangundo,kangundo,machakos,Mbusyani Community Health Unit,702930,2019
semi-functional,Kathome Dispensary,kangundo east,kangundo,kangundo,machakos,Kavilinguni Community Health Unit,702929,2019
fully-functional,School For The Deaf (Machakos),machakos central,machakos town,machakos,machakos,Kasinga Community Health Unit,702928,2018
semi-functional,Apdk Dispensary (Machakos),machakos central,machakos town,machakos,machakos,Upper Kiandani Community Health Unit,702927,2018
semi-functional,Kamuthanga Dispensary,mutituni,machakos town,machakos,machakos,Kamuthanga Community Health Unit,702926,2018
semi-functional,Kamuthanga Dispensary,mutituni,machakos town,machakos,machakos,Nzoweni Community Health Unit,702925,2018
